생산일자,공정,품목코드,생산수량
2026-04-01,누수,P3405A-00.00SPC,1005
2026-04-01,누수,P5423A-10.00,2305
2026-04-01,접착,P1025A+00.25+2.00,10
2026-04-01,누수,P5423A-07.00,1270
2026-04-01,접착,P1026A-08.00,9
2026-04-01,접착,P1026A-03.00,20
2026-04-01,접착,P3406A-02.50ASB,1582
2026-04-01,접착,P3406A-02.25ASB,1671
2026-04-01,누수,P1026A+05.00,1755
2026-04-01,접착,P1026A-02.75,1205
2026-04-01,누수,P1026A-02.75,1200
2026-04-01,누수,P5424A-02.75,1785
2026-04-01,접착,P1025A-03.00+1.50,1065
2026-04-01,접착,P1026A-02.75,1420
2026-04-01,누수,P5416A-03.75+1.00,1770
2026-04-01,누수,P5416A-03.75+1.00,1545
2026-04-01,누수,P5424A-02.25,1575
2026-04-01,접착,P1026A-03.50,835
2026-04-01,누수,P1026A-03.50,820
2026-04-01,누수,P5424A-02.50,2085
2026-04-01,하이드,P1025A-09.50+1.50,1887
2026-04-01,누수,P5416A-08.50+1.50,1835
2026-04-01,누수,P5170A-03.00,1340
2026-04-01,접착,P5170A-03.00,1340
2026-04-01,접착,P5170A-03.00,1790
2026-04-01,누수,P5170A-03.00,1790
2026-04-01,누수,P3405A-00.00SPC,1590
2026-04-01,누수,P5424A-04.00,2365
2026-04-01,접착,P5424A-04.00,2390
2026-04-01,누수,P5413A-02.50,2335
2026-04-01,누수,P5413A-02.25,2025
2026-04-01,누수,P0510A-03.75,1875
2026-04-01,누수,P1026A-02.25,2015
2026-04-01,접착,P1026A-04.75,2725
2026-04-01,누수,P1026A-04.75,2720
2026-04-01,누수,P3405A-00.00SPC,1665
2026-04-01,누수,P3405A-00.00SPC,750
2026-04-01,접착,P3405A-00.00SPC,750
2026-04-01,접착,P5424A-03.75,2430
2026-04-01,누수,P5424A-03.75,2420
2026-04-01,누수,P5424A-02.50,2375
2026-04-01,접착,P5424A-02.50,2375
2026-04-01,접착,P3408A-00.00BRW,1305
2026-04-01,누수,P3408A-00.00BRW,1305
2026-04-01,접착,P1025A+00.50+2.00,10
2026-04-01,누수,P5416A-04.00+2.50,1900
2026-04-01,누수,P5413A-03.75,1780
2026-04-01,누수,P5416A-07.50+2.50,1850
2026-04-01,누수,P5424A-04.75,2350
2026-04-01,접착,P1026A-03.75,1045
2026-04-01,누수,P1026A-03.75,1030
2026-04-01,누수,P5424A-02.25,1750
2026-04-01,누수,P5170A-01.75,1935
2026-04-01,접착,P1026A-02.75,1690
2026-04-01,누수,P1026A-02.75,1690
2026-04-01,누수,P1026A-04.50,1295
2026-04-01,접착,P1026A-04.50,1295
2026-04-01,접착,P1026A-04.50,1330
2026-04-01,누수,P5170A-03.25,1950
2026-04-01,접착,P5170A-03.25,1950
2026-04-01,접착,P3405A-00.00SPC,1455
2026-04-01,누수,P3408A-00.00BRW,1200
2026-04-01,누수,P5424A-04.50,2555
2026-04-01,누수,P5413A-03.75,2230
2026-04-01,접착,P1026A-04.75,1445
2026-04-01,누수,P1026A-04.75,1445
2026-04-01,접착,P1026A-04.75,1490
2026-04-01,누수,P1026A-04.75,1485
2026-04-01,누수,P1026A-02.50,2300
2026-04-01,접착,P1026A-02.50,2305
2026-04-01,누수,P1026A-04.50,2370
2026-04-01,접착,P1026A-04.50,2375
2026-04-01,누수,P1026A-04.75,2395
2026-04-01,접착,P3405A-00.00SPC,1090
2026-04-01,하이드,P3405A-00.00SPC,901
2026-04-01,접착,P3405A-00.00SPC,1705
2026-04-01,하이드,P3405A-00.00SPC,1312
2026-04-01,접착,P3408A-00.00BRW,1540
2026-04-01,하이드,P3408A-00.00BRW,1620
2026-04-01,접착,P3408A-00.00BRW,1770
2026-04-01,하이드,P3405A-00.00SPC,1572
2026-04-01,분리,Q3405-00.00SPC,1019
2026-04-01,접착,P1026A-02.50,2340
2026-04-01,접착,P3405A-00.00SPC,1100
2026-04-01,누수,P3408A-00.00BRW,1705
2026-04-01,접착,P3408A-00.00BRW,1725
2026-04-01,하이드,P3405A-00.00SPC,873
2026-04-01,접착,P3405A-00.00SPC,1170
2026-04-01,누수,P3405A-00.00SPC,1165
2026-04-01,하이드,P3405A-00.00SPC,1850
2026-04-01,접착,P3405A-00.00SPC,1830
2026-04-01,분리,Q3405-00.00SPC,1198
2026-04-01,하이드,P3405A-00.00SPC,1202
2026-04-01,하이드,P3408A-00.00BRW,541
2026-04-01,누수,P1026A-02.75,1895
2026-04-01,누수,P5413A-02.75,2005
2026-04-01,접착,P5413A-04.00,1870
2026-04-01,누수,P5413A-04.00,1870
2026-04-01,접착,P1026A-03.75,885
2026-04-01,누수,P5413A-02.50,1980
2026-04-01,접착,P1026A-04.50,1260
2026-04-01,접착,P0510A-04.75,2440
2026-04-01,접착,P3405A-00.00SPC,1545
2026-04-01,접착,P3405A-00.00SPC,1280
2026-04-01,누수,P3405A-00.00SPC,1280
2026-04-01,누수,P3408A-00.00BRW,1295
2026-04-01,접착,P1026A-02.75,2085
2026-04-01,누수,P1026A-02.75,2060
2026-04-01,접착,P5413A-04.50,0
2026-04-01,누수,P5413A-04.50,2455
2026-04-01,접착,P5413A-04.50,2455
2026-04-01,접착,P5413A-04.00,2645
2026-04-01,누수,P1025A-09.50+1.50,1670
2026-04-01,접착,P1025A-09.50+1.50,1680
2026-04-01,누수,P5170A-03.00,1170
2026-04-01,접착,P5170A-03.00,1170
2026-04-01,접착,P5170A-03.50,1815
2026-04-01,누수,P5170A-03.50,1815
2026-04-01,누수,P5424A-04.50,1885
2026-04-01,누수,P5170A-03.25,2330
2026-04-01,접착,P5170A-03.25,2330
2026-04-01,누수,P5170A-03.50,1955
2026-04-01,접착,P3405A-00.00SPC,1435
2026-04-01,누수,P3405A-00.00SPC,1435
2026-04-01,접착,P3408A-00.00BRW,1450
2026-04-01,누수,P5413A-02.50,1815
2026-04-01,누수,P5413A-04.50,2450
2026-04-01,누수,P5424A-03.75,2395
2026-04-01,접착,P5424A-03.75,2425
2026-04-01,누수,P3408A-00.00BRW,1480
2026-04-01,접착,P3405A-00.00SPC,1005
2026-04-01,누수,P1026A-02.25,2175
2026-04-01,하이드,P1026A-02.50,2382
2026-04-01,하이드,P1026A-02.75,2580
2026-04-01,접착,P1026A-02.75,2560
2026-04-01,분리,Q1026-04.00,1962
2026-04-01,분리,Q3405-02.75SPC,1312
2026-04-01,분리,Q1026-04.75,3360
2026-04-01,사출,R3405-00.00SPC,1683
2026-04-01,누수,P5416A-03.00+1.00,1640
2026-04-01,누수,P5424A-04.75,1660
2026-04-01,누수,P5416A-03.25+1.00,1815
2026-04-01,누수,P5416A-03.50+2.50,1855
2026-04-01,누수,P5170A-01.50,1840
2026-04-01,누수,P5413A-04.75,2685
2026-04-01,접착,P1026A-03.50,890
2026-04-01,누수,P5416A-09.00+1.50,1975
2026-04-01,접착,P5416A-09.00+1.50,1980
2026-04-01,누수,P3405A-00.00SPC,1270
2026-04-01,누수,P3405A-00.00SPC,1705
2026-04-01,접착,P3405A-00.00SPC,1705
2026-04-01,누수,P3405A-00.00SPC,1700
2026-04-01,누수,P1026A-04.50,685
2026-04-01,접착,P1026A-04.50,685
2026-04-01,누수,P5170A-03.25,2075
2026-04-01,접착,P5170A-03.25,2075
2026-04-01,누수,P0510A-03.75,2300
2026-04-01,누수,P5424A-02.50,2140
2026-04-01,누수,P0510A-03.75,2405
2026-04-01,접착,P5170A-03.00,2050
2026-04-01,접착,P5170A-03.00,2080
2026-04-01,누수,P5170A-03.00,2080
2026-04-01,누수,P3405A-00.00SPC,1560
2026-04-01,접착,P3405A-00.00SPC,1565
2026-04-01,누수,P1026A-02.25,1915
2026-04-01,접착,P1026A-02.25,1915
2026-04-01,누수,P0510A-02.50,2330
2026-04-01,접착,P1026A-04.75,1440
2026-04-01,접착,P1026A-03.50,595
2026-04-01,접착,P1026A-04.50,2425
2026-04-01,누수,P1026A-03.75,2355
2026-04-01,누수,P3405A-00.00SPC,1595
2026-04-01,접착,P1026A-02.50,2195
2026-04-01,하이드,P3408A-00.00BRW,784
2026-04-01,하이드,P3408A-00.00BRW,593
2026-04-01,하이드,P3405A-00.00SPC,1224
2026-04-01,접착,P1026A-03.75,2395
2026-04-01,하이드,P1026A-03.75,2450
2026-04-01,누수,P1026A-03.75,2395
2026-04-01,하이드,P1026A-04.00,2438
2026-04-01,하이드,P3407A-02.25ASG,960
2026-04-01,하이드,P1026A-03.75,2431
2026-04-01,접착,P1026A-03.75,0
2026-04-01,하이드,P1026A-04.50,2420
2026-04-01,접착,P1026A-04.50,2395
2026-04-01,하이드,P1026A-04.50,2438
2026-04-01,접착,P1026A-04.50,2370
2026-04-01,누수,P1026A-04.00,2785
2026-04-01,누수,P1026A-04.75,2580
2026-04-01,접착,P1026A-03.50,1385
2026-04-01,누수,P1026A-03.50,1375
2026-04-01,누수,P5424A-02.50,2355
2026-04-01,접착,P1026A-04.75,2655
2026-04-01,누수,P1026A-04.75,2645
2026-04-01,접착,P3408A-00.00BRW,1750
2026-04-01,누수,P1026A-02.50,2165
2026-04-01,누수,P1026A-02.75,2170
2026-04-01,누수,P1026A-04.75,2530
2026-04-01,접착,P1026A-04.75,2590
2026-04-01,누수,P1026A-04.75,2585
2026-04-01,누수,P3408A-00.00BRW,1345
2026-04-01,접착,P3408A-00.00BRW,1355
2026-04-01,누수,P3405A-00.00SPC,1020
2026-04-01,하이드,P3405A-00.00SPC,921
2026-04-01,하이드,P3405A-00.00SPC,1392
2026-04-01,접착,P5416A-08.50+1.50,1835
2026-04-01,접착,P5170A-03.00,1720
2026-04-01,누수,P3405A-00.00SPC,1390
2026-04-01,누수,P3408A-00.00BRW,1675
2026-04-01,누수,P3408A-00.00BRW,1590
2026-04-01,누수,P3408A-00.00BRW,1240
2026-04-01,접착,P5424A-03.75,2235
2026-04-01,누수,P5424A-03.75,2230
2026-04-01,누수,P5413A-04.50,2430
2026-04-01,누수,P5424A-03.75,2435
2026-04-01,접착,P1026A-02.25,2290
2026-04-01,누수,P5424A-02.50,2295
2026-04-01,접착,P1026A-04.75,950
2026-04-01,접착,P3405A-00.00SPC,1190
2026-04-01,접착,P1026A-02.50,2280
2026-04-01,누수,P1026A-02.50,2260
2026-04-01,누수,P1026A-04.50,2415
2026-04-01,누수,P3408A-00.00BRW,1695
2026-04-01,접착,P3408A-00.00BRW,1705
2026-04-01,누수,P3408A-00.00BRW,1690
2026-04-01,분리,Q3405-00.00SPC,1281
2026-04-01,사출,R3405-00.00SPC,1857
2026-04-01,분리,Q3405-00.00SPC,1466
2026-04-01,사출,R3405-00.00SPC,1856
2026-04-01,분리,Q3405-00.00SPC,1531
2026-04-01,분리,Q5292-00.00WIB,1153
2026-04-01,사출,R5292-00.00WIB,2230
2026-04-01,사출,R5292-00.00WIB,2271
2026-04-01,분리,Q5292-00.00WIB,1941
2026-04-01,사출,R1026-04.50,2597
2026-04-01,하이드,P1026A-04.50,2410
2026-04-01,분리,Q1026-04.50,2414
2026-04-01,하이드,P3405A-00.00SPC,1185
2026-04-01,접착,P3408A-00.00BRW,1555
2026-04-01,하이드,P3408A-00.00BRW,1575
2026-04-01,하이드,P3405A-00.00SPC,1372
2026-04-01,분리,Q3405-00.00SPC,1106
2026-04-01,분리,Q3405-00.00SPC,1353
2026-04-01,하이드,P1026A-02.50,2219
2026-04-01,접착,P1026A-03.75,2430
2026-04-01,하이드,P1026A-03.75,2450
2026-04-01,하이드,P1026A-03.75,2433
2026-04-01,하이드,P1026A-02.75,2912
2026-04-01,접착,P1026A-02.75,2890
2026-04-01,사출,R3405-00.00SPC,1630
2026-04-01,분리,Q3405-00.00SPC,1386
2026-04-01,분리,Q3405-00.00SPC,1229
2026-04-01,사출,R3405-00.00SPC,1497
2026-04-01,사출,R3405-00.00SPC,934
2026-04-01,분리,Q3405-00.00SPC,566
2026-04-01,사출,R3405-00.00SPC,1094
2026-04-01,분리,Q3405-00.00SPC,679
2026-04-01,분리,Q3405-00.00SPC,1531
2026-04-01,사출,R3405-00.00SPC,1811
2026-04-01,누수,P5413A-04.00,2645
2026-04-01,누수,P1026A-04.00,2310
2026-04-01,접착,P1026A-02.75,2000
2026-04-01,누수,P1026A-02.75,1995
2026-04-01,접착,P1026A-02.75,1720
2026-04-01,누수,P1026A-02.75,1715
2026-04-01,누수,P3405A-00.00SPC,1245
2026-04-01,누수,P3405A-00.00SPC,890
2026-04-01,누수,P3405A-00.00SPC,1500
2026-04-01,접착,P3405A-00.00SPC,1500
2026-04-01,접착,P1026A-04.50,2455
2026-04-01,접착,P1026A-04.00,1605
2026-04-01,접착,P3405A-00.00SPC,1475
2026-04-01,하이드,P3408A-00.00BRW,727
2026-04-01,분리,Q3405-00.00SPC,1182
2026-04-01,하이드,P1026A-02.75,945
2026-04-01,접착,P1026A-02.75,940
2026-04-01,접착,P1026A-02.50,2330
2026-04-01,누수,P1026A-02.50,2310
2026-04-01,누수,P1026A-04.50,2340
2026-04-01,접착,P1026A-04.50,2420
2026-04-01,누수,P1026A-04.50,2420
2026-04-01,하이드,P3408A-00.00BRW,1549
2026-04-01,접착,P3408A-00.00BRW,1525
2026-04-01,접착,P3408A-00.00BRW,1530
2026-04-01,누수,P3408A-00.00BRW,1530
2026-04-01,접착,P3405A-00.00SPC,1350
2026-04-01,하이드,P3405A-00.00SPC,1405
2026-04-01,접착,P3405A-00.00SPC,1245
2026-04-01,하이드,P3405A-00.00SPC,1257
2026-04-01,분리,Q1026-02.25,2491
2026-04-01,분리,Q1026-03.75,2445
2026-04-01,사출,R1026-03.75,2642
2026-04-01,분리,Q1026-03.50,1990
2026-04-01,사출,R1026-03.50,2525
2026-04-01,사출,R3405-06.00SPC,0
2026-04-01,사출,R5170-03.25,2654
2026-04-01,사출,R5170-03.00,2650
2026-04-01,하이드,P3405A-00.00SPC,1279
2026-04-01,하이드,P3405A-00.00SPC,1545
2026-04-01,하이드,P3405A-00.00SPC,949
2026-04-01,하이드,P3405A-00.00SPC,1686
2026-04-01,누수,P3408A-00.00BRW,1755
2026-04-01,접착,P3408A-00.00BRW,1770
2026-04-01,하이드,P3408A-00.00BRW,1579
2026-04-01,하이드,P3408A-00.00BRW,540
2026-04-01,하이드,P3405A-00.00SPC,1420
2026-04-01,접착,P1026A-03.75,2395
2026-04-01,누수,P1026A-04.50,2450
2026-04-01,하이드,P1026A-04.50,2483
2026-04-01,접착,P1026A-04.50,2455
2026-04-01,분리,Q1026-02.25,2689
2026-04-01,하이드,P1026A-02.75,2680
2026-04-01,분리,Q3405-00.00SPC,1369
2026-04-01,사출,R3405-00.00SPC,1755
2026-04-01,분리,Q3405-00.00SPC,1498
2026-04-01,사출,R3405-00.00SPC,1779
2026-04-01,분리,Q3405-00.00SPC,1124
2026-04-01,사출,R3405-00.00SPC,1301
2026-04-01,분리,Q1026-02.75,1118
2026-04-01,사출,R1026-02.75,2426
2026-04-01,사출,R5292-00.00WIB,2284
2026-04-01,분리,Q5292-00.00WIB,1329
2026-04-01,분리,Q1026-02.25,1827
2026-04-01,사출,R1026-02.25,2254
2026-04-01,분리,Q1026-04.50,2483
2026-04-01,하이드,P1026A-04.50,2473
2026-04-01,사출,R1026-04.50,2664
2026-04-01,분리,Q1026-03.75,2435
2026-04-01,사출,R1026-03.75,2632
2026-04-01,분리,Q3405-05.50SPC,1200
2026-04-01,사출,R3405-05.50SPC,1431
2026-04-01,사출,R3405-06.00SPC,1426
2026-04-01,접착,P5170A-03.50,2230
2026-04-01,누수,P5170A-03.50,2225
2026-04-01,누수,P5413A-04.50,2205
2026-04-01,누수,P5413A-03.75,2345
2026-04-01,누수,P5413A-04.00,1925
2026-04-01,누수,P3405A-00.00SPC,1055
2026-04-01,누수,P3405A-00.00SPC,1515
2026-04-01,누수,P1026A-04.00,1280
2026-04-01,접착,P1026A-04.00,1295
2026-04-01,누수,P1026A-04.50,2430
2026-04-01,접착,P1026A-04.50,2440
2026-04-01,누수,P1026A-04.75,2665
2026-04-01,누수,P3408A-00.00BRW,1700
2026-04-01,접착,P3408A-00.00BRW,1700
2026-04-01,누수,P1026A-04.75,2685
2026-04-01,접착,P3405A-00.00SPC,840
2026-04-01,하이드,P3405A-00.00SPC,896
2026-04-01,접착,P3405A-00.00SPC,1405
2026-04-01,하이드,P3405A-00.00SPC,1439
2026-04-01,하이드,P3405A-00.00SPC,1510
2026-04-01,분리,Q3405-02.50SPC,1329
2026-04-01,분리,Q3405-02.50SPC,1407
2026-04-01,분리,Q1026-03.50,2620
2026-04-01,하이드,P1026A-02.50,2372
2026-04-01,사출,R3405-00.00SPC,1226
2026-04-01,분리,Q3405-00.00SPC,853
2026-04-01,사출,R3405-00.00SPC,1810
2026-04-01,분리,Q3405-00.00SPC,1445
2026-04-01,분리,Q3405-00.00SPC,1661
2026-04-01,분리,Q1026-02.75,2379
2026-04-01,하이드,P1026A-02.50,2487
2026-04-01,접착,P1026A-03.75,2455
2026-04-01,하이드,P1026A-03.75,2477
2026-04-01,누수,P1026A-03.75,2450
2026-04-01,분리,Q3405-02.75SPC,1393
2026-04-01,분리,Q3405-03.00SPC,1570
2026-04-01,사출,R3405-00.00SPC,1755
2026-04-01,분리,Q3405-00.00SPC,1437
2026-04-01,분리,Q1026-02.50,2476
2026-04-01,사출,R1026-02.50,2678
2026-04-01,분리,Q1026-04.50,2420
2026-04-01,사출,R1026-04.50,2603
2026-04-01,사출,R1026-04.50,2665
2026-04-01,분리,Q1026-04.50,2482
2026-04-01,분리,Q1026-04.75,2664
2026-04-01,사출,R1026-04.75,3093
2026-04-01,사출,R3405-07.50SPC,1626
2026-04-01,분리,Q3405-07.50SPC,1411
2026-04-01,접착,P3408A-00.00BRW,1695
2026-04-01,누수,P3408A-00.00BRW,1730
2026-04-01,누수,P3408A-00.00BRW,1745
2026-04-01,접착,P3405A-00.00SPC,1195
2026-04-01,접착,P3405A-00.00SPC,1745
2026-04-01,접착,P3405A-00.00SPC,1855
2026-04-01,하이드,P3405A-00.00SPC,1361
2026-04-01,하이드,P3405A-00.00SPC,1560
2026-04-01,접착,P3405A-00.00SPC,1490
2026-04-01,분리,Q3405-00.00SPC,1039
2026-04-01,하이드,P3408A-00.00BRW,672
2026-04-01,분리,Q3405-06.00SPC,1273
2026-04-01,분리,Q3405-07.00SPC,1511
2026-04-01,사출,R3405-07.00SPC,1631
2026-04-01,사출,R5170-03.00,2263
2026-04-01,사출,R5170-03.25,2289
2026-04-01,사출,R5170-03.25,0
2026-04-01,사출,R5170-03.00,2649
2026-04-01,사출,R5170-03.25,2660
2026-04-01,사출,R5170-03.50,2651
2026-04-01,분리,Q3405-00.00SPC,1486
2026-04-01,하이드,P1026A-02.50,2275
2026-04-01,접착,P1026A-02.50,2230
2026-04-01,하이드,P1026A-03.75,2442
2026-04-01,접착,P1026A-03.75,2415
2026-04-01,분리,Q3405-02.25SPC,1635
2026-04-01,분리,Q1026-04.00,2152
2026-04-01,하이드,P1026A-04.50,2419
2026-04-01,접착,P1026A-04.50,2390
2026-04-01,접착,P1026A-04.50,2425
2026-04-01,하이드,P1026A-04.50,2458
2026-04-01,하이드,P1026A-02.50,2446
2026-04-01,접착,P1026A-02.50,2245
2026-04-01,사출,R3405-00.00SPC,1804
2026-04-01,분리,Q3405-00.00SPC,1727
2026-04-01,사출,R3405-00.00SPC,1858
2026-04-01,분리,Q1026-03.75,2433
2026-04-01,사출,R1026-03.75,2630
2026-04-01,사출,R5170-03.25,2265
2026-04-01,사출,R5170-03.00,2295
2026-04-01,사출,R5170-03.00,2638
2026-04-01,하이드,P3405A-00.00SPC,950
2026-04-01,접착,P3405A-00.00SPC,925
2026-04-01,하이드,P3408A-00.00BRW,676
2026-04-01,분리,Q3405-00.00SPC,1413
2026-04-01,하이드,P1026A-03.75,2440
2026-04-01,접착,P1026A-03.75,2395
2026-04-01,하이드,P3407A-01.75ASG,923
2026-04-01,하이드,P1026A-03.75,2458
2026-04-01,분리,Q3405-00.00SPC,1366
2026-04-01,사출,R3405-00.00SPC,1753
2026-04-01,사출,R3405-00.00SPC,2000
2026-04-01,사출,R1026-04.75,1925
2026-04-01,사출,R1026-04.50,2599
2026-04-01,사출,R1026-04.75,1923
2026-04-01,사출,R1026-04.50,2576
2026-04-01,사출,R3405-00.00SPC,2005
2026-04-01,분리,Q3405-00.00SPC,831
2026-04-01,사출,R3405-00.00SPC,1630
2026-04-01,분리,Q3405-00.00SPC,1455
2026-04-01,분리,Q3405-00.00SPC,1429
2026-04-01,사출,R3405-00.00SPC,1711
2026-04-01,사출,R5292-00.00WIB,2227
2026-04-01,분리,Q5292-00.00WIB,886
2026-04-01,사출,R5292-00.00WIB,0
2026-04-01,사출,R1026-04.75,3113
2026-04-01,분리,Q1026-04.75,2673
2026-04-01,분리,Q1026-03.75,2448
2026-04-01,분리,Q3405-00.00SPC,1424
2026-04-01,사출,R3405-00.00SPC,1755
2026-04-01,사출,R1026-02.50,2654
2026-04-01,분리,Q1026-02.50,2452
2026-04-01,사출,R1026-02.75,2231
2026-04-01,분리,Q1026-02.75,1880
2026-04-01,사출,R1026-04.50,2636
2026-04-01,분리,Q1026-04.50,2453
2026-04-01,분리,Q3405-05.00SPC,634
2026-04-01,사출,R3405-05.00SPC,829
2026-04-01,사출,R3405-06.50SPC,1580
2026-04-01,분리,Q3405-06.50SPC,1393
2026-04-01,분리,Q3405-00.00SPC,1375
2026-04-01,분리,Q3405-00.00SPC,1250
2026-04-01,사출,R3405-00.00SPC,1857
2026-04-01,사출,R5292-00.00WIB,2253
2026-04-01,분리,Q1026-02.50,2447
2026-04-01,하이드,P1026A-02.50,2414
2026-04-01,사출,R1026-02.50,2649
2026-04-01,사출,R1026-02.50,2665
2026-04-01,하이드,P1026A-02.50,2421
2026-04-01,분리,Q1026-02.50,2463
2026-04-01,분리,Q1026-04.75,2432
2026-04-01,사출,R1026-04.75,3119
2026-04-01,사출,R1026-03.75,2646
2026-04-01,사출,R1026-03.75,2645
2026-04-01,사출,R5170-03.00,2250
2026-04-01,사출,R1026-04.50,2594
2026-04-01,분리,Q1026-03.75,2449
2026-04-01,분리,Q1026-03.75,2439
2026-04-01,사출,R1026-03.75,2636
2026-04-01,사출,R3405-07.00SPC,1594
2026-04-01,분리,Q3405-07.00SPC,1440
2026-04-01,사출,R5170-03.00,2244
2026-04-01,사출,R5170-03.50,2658
2026-04-01,분리,Q3405-00.00SPC,824
2026-04-01,접착,P3405A-00.00SPC,1365
2026-04-01,하이드,P3405A-00.00SPC,1390
2026-04-01,하이드,P1026A-02.50,2266
2026-04-01,누수,P1026A-02.50,2235
2026-04-01,접착,P1026A-02.50,2235
2026-04-01,접착,P1026A-03.75,1985
2026-04-01,누수,P1026A-03.75,1980
2026-04-01,하이드,P1026A-03.75,2055
2026-04-01,하이드,P3405A-03.00SPC,1667
2026-04-01,분리,Q1026-03.50,3190
2026-04-01,하이드,P1026A-03.75,2466
2026-04-01,접착,P1026A-03.75,2435
2026-04-01,누수,P1026A-03.75,2395
2026-04-01,하이드,P1026A-03.75,2456
2026-04-01,접착,P1026A-03.75,2395
2026-04-01,분리,Q1026-04.75,3346
2026-04-01,분리,Q1026-04.75,3403
2026-04-01,하이드,P1026A-02.75,2880
2026-04-01,하이드,P1026A-02.50,2492
2026-04-01,하이드,P1026A-02.50,2414
2026-04-01,분리,Q3405-00.00SPC,1495
2026-04-01,사출,R3405-00.00SPC,2007
2026-04-01,사출,R5292-00.00WIB,2263
2026-04-01,분리,Q5292-00.00WIB,1456
2026-04-01,사출,R5292-00.00WIB,0
2026-04-01,분리,Q1026-02.50,2434
2026-04-01,사출,R1026-02.50,2636
2026-04-01,사출,R1026-04.00,2483
2026-04-01,분리,Q1026-04.00,1648
2026-04-01,사출,R5170-03.25,2264
2026-04-01,사출,R5170-03.00,2654
2026-04-01,사출,R1026-04.50,2613
2026-04-01,사출,R1026-04.50,2627
2026-04-01,사출,R1026-04.75,1925
2026-04-02,접착,P5405A-05.75-1.25180,860
2026-04-02,누수,P5405A-05.25-1.75180,1260
2026-04-02,누수,P5405A-05.75-1.25160,360
2026-04-02,접착,P5405A-05.75-1.25160,360
2026-04-02,누수,P1052A-01.00-1.75180,10
2026-04-02,누수,P5405A-05.25-1.75180,1490
2026-04-02,접착,P5405A-05.25-1.75180,1140
2026-04-02,접착,P5405A-05.25-1.75180,1610
2026-04-02,누수,P5405A-05.25-1.75180,1045
2026-04-02,누수,P5405A-02.50-0.75070,315
2026-04-02,접착,P5405A-02.50-0.75070,320
2026-04-02,누수,P5405A-05.25-0.75180,1250
2026-04-02,접착,P5405A-05.25-0.75180,1250
2026-04-02,접착,P5405A-05.25-1.75180,1300
2026-04-02,누수,P5405A-05.25-1.75180,1295
2026-04-02,누수,P5405A-05.25-1.75180,1670
2026-04-02,누수,P5405A-05.25-1.75180,1720
2026-04-02,누수,P5405A-05.25-1.75180,1110
2026-04-02,접착,P5405A-05.25-1.75180,1135
2026-04-02,누수,P5405A-05.75-0.75180,1860
2026-04-02,접착,P5405A-07.50-2.25090,575
2026-04-02,누수,P5405A-07.50-2.25090,570
2026-04-02,접착,P5419A-11.50+2.00,740
2026-04-02,분리,Q5419-04.75+1.00,469
2026-04-02,분리,Q5419+03.25+2.00,446
2026-04-02,누수,P1052A-01.50-1.75010,10
2026-04-02,분리,Q5419-03.75+1.50,525
2026-04-02,분리,Q5420-01.75,1754
2026-04-02,접착,P5405A-05.25-1.75180,900
2026-04-02,접착,P5405A-05.25-1.75180,1110
2026-04-02,누수,P5405A-05.25-1.75180,1110
2026-04-02,누수,P5405A-05.25-1.75090,245
2026-04-02,접착,P5405A-05.75-0.75010,265
2026-04-02,누수,P5405A-05.75-0.75010,260
2026-04-02,누수,P1052A-04.75-1.25010,9
2026-04-02,누수,P1052A-01.00-2.25180,9
2026-04-02,분리,Q5420-01.75,1689
2026-04-02,누수,P5405A-00.75-0.75180,2075
2026-04-02,누수,P5405A-05.25-0.75180,1290
2026-04-02,접착,P5405A-05.25-0.75180,1320
2026-04-02,누수,P5405A-05.25-1.75180,1960
2026-04-02,접착,P5405A-05.25-1.75180,1980
2026-04-02,접착,P5405A-05.25-1.25180,1290
2026-04-02,누수,P5405A-05.25-1.25180,1280
2026-04-02,누수,P5405A-05.75-1.75020,330
2026-04-02,접착,P5405A-05.75-1.75020,330
2026-04-02,접착,P5405A-05.25-2.25090,560
2026-04-02,누수,P5405A-06.00-1.25150,545
